transaction_id,customer_id,account_id,transaction_type,amount,transaction_date,status
T06078,163,596,Withdrawal,3833921.72,2025-06-26,Failed
T06079,261,631,Deposit,1345971.35,2024-03-12,Failed
T06080,434,550,Withdrawal,2453199.77,2024-07-21,Failed
T06081,284,158,Bill Payment,70272.55,2025-06-11,Completed
T06082,124,239,Bill Payment,9134.66,2025-05-13,Failed
T06083,480,7,Bill Payment,82253.62,2025-03-11,Pending
T06084,29,626,Transfer,515261.2,2024-06-24,Failed
T06085,233,299,Withdrawal,152004.92,2023-01-23,Failed
T06086,477,606,Withdrawal,4862408.26,2023-02-04,Completed
T06087,22,691,Withdrawal,4788248.74,2023-06-13,Pending
T06088,90,656,Deposit,226352.97,2024-03-21,Pending
T06089,234,580,Bill Payment,45019.15,2023-09-24,Pending
T06090,445,614,Withdrawal,318483.5,2024-02-03,Pending
T06091,192,552,Bill Payment,19066.11,2024-02-09,Pending
T06092,173,265,Withdrawal,4792991.45,2025-07-15,Pending
T06093,139,238,Transfer,1976237.52,2023-12-31,Completed
T06094,62,56,Withdrawal,3914267.2,2023-11-24,Failed
T06095,248,695,Deposit,932083.87,2025-05-02,Failed
T06096,405,115,Bill Payment,47200.45,2025-07-02,Completed
T06097,455,396,Bill Payment,95389.43,2024-06-10,Pending
T06098,341,680,Withdrawal,3389326.34,2023-11-30,Pending
T06099,481,661,Deposit,206360.82,2024-08-26,Failed
T06100,336,259,Withdrawal,4506361.28,2024-04-21,Failed
T06101,306,524,Deposit,657470.86,2025-04-03,Completed
T06102,290,460,Deposit,229318.07,2024-12-22,Completed
T06103,445,614,Withdrawal,2061919.18,2024-09-03,Pending
T06104,259,44,Bill Payment,87995.57,2024-07-09,Completed
T06105,489,32,Deposit,1035403.98,2023-06-21,Completed
T06106,376,466,Withdrawal,2011153.72,2023-07-17,Failed
T06107,497,170,Bill Payment,55071.75,2022-11-09,Failed
T06108,47,304,Transfer,2527420.7,2023-04-17,Pending
T06109,481,31,Deposit,915557.74,2023-10-04,Failed
T06110,282,520,Transfer,2854252.71,2025-07-29,Completed
T06111,223,657,Bill Payment,63171.45,2023-10-30,Completed
T06112,404,78,Bill Payment,54029.71,2025-09-27,Pending
T06113,305,607,Deposit,1438605.08,2023-02-06,Pending
T06114,177,113,Withdrawal,3999245.59,2023-08-28,Pending
T06115,265,402,Withdrawal,78764.39,2023-06-21,Completed
T06116,433,544,Withdrawal,4203518.93,2024-06-12,Completed
T06117,189,640,Deposit,912850.81,2023-03-14,Failed
T06118,385,180,Bill Payment,19542.37,2023-03-02,Pending
T06119,422,288,Transfer,655416.92,2023-01-12,Failed
T06120,188,391,Withdrawal,3209983.19,2024-10-09,Pending
T06121,422,535,Bill Payment,90009.03,2025-02-02,Completed
T06122,332,183,Deposit,1471701.51,2022-12-27,Pending
T06123,498,678,Withdrawal,1491984.7,2022-11-14,Failed
T06124,82,383,Withdrawal,2039701.45,2024-06-12,Completed
T06125,59,600,Deposit,1877606.51,2024-12-26,Completed
T06126,68,229,Bill Payment,36486.76,2023-02-11,Completed
T06127,240,188,Transfer,1709843.7,2023-03-15,Pending
T06128,341,61,Withdrawal,3050614.3,2023-11-16,Failed
T06129,290,460,Deposit,264152.41,2025-05-22,Pending
T06130,459,249,Bill Payment,31892.68,2023-06-03,Failed
T06131,157,316,Deposit,704185.19,2023-02-12,Completed
T06132,86,436,Transfer,1503945.86,2025-07-18,Completed
T06133,312,546,Bill Payment,78998.31,2024-06-01,Pending
T06134,394,696,Deposit,1941809.14,2024-01-28,Pending
T06135,318,279,Withdrawal,595163.34,2023-09-26,Failed
T06136,399,584,Bill Payment,99807.95,2023-10-24,Completed
T06137,36,531,Transfer,829697.47,2023-12-20,Failed
T06138,326,410,Bill Payment,15311.79,2024-08-23,Completed
T06139,199,131,Withdrawal,2140009.76,2025-06-04,Pending
T06140,448,413,Bill Payment,60471.47,2023-04-19,Failed
T06141,56,542,Bill Payment,28442.01,2023-04-26,Completed
T06142,397,133,Transfer,1744639.74,2024-12-31,Failed
T06143,393,497,Withdrawal,675307.34,2023-06-27,Completed
T06144,13,263,Withdrawal,3024556.16,2022-11-18,Pending
T06145,16,189,Withdrawal,4806268.8,2022-11-28,Failed
T06146,245,635,Withdrawal,56387.09,2025-07-31,Pending
T06147,287,408,Deposit,1933013.52,2024-04-11,Failed
T06148,59,598,Bill Payment,17774.38,2024-02-22,Pending
T06149,417,387,Withdrawal,2940350.54,2024-10-13,Failed
T06150,426,618,Withdrawal,1077465.88,2024-09-29,Failed
T06151,90,489,Bill Payment,55642.19,2025-01-21,Pending
T06152,324,508,Bill Payment,61130.41,2023-12-02,Pending
T06153,339,445,Deposit,602565.2,2025-02-03,Completed
T06154,208,261,Withdrawal,245229.81,2024-08-26,Pending
T06155,100,623,Withdrawal,479132.59,2023-05-02,Completed
T06156,426,618,Withdrawal,4880265.21,2025-09-22,Failed
T06157,315,87,Withdrawal,4955219.57,2025-01-19,Pending
T06158,486,11,Deposit,9335.85,2023-07-07,Completed
T06159,25,297,Transfer,149486.2,2025-04-09,Failed
T06160,250,478,Bill Payment,14764.73,2025-04-20,Failed
T06161,114,69,Transfer,2223703.11,2024-09-13,Failed
T06162,89,233,Deposit,1741495.03,2025-06-11,Failed
T06163,454,578,Deposit,435845.45,2025-06-18,Completed
T06164,239,18,Withdrawal,2583414.4,2025-02-27,Failed
T06165,324,508,Transfer,457341.08,2024-08-10,Failed
T06166,414,557,Bill Payment,13326.29,2024-12-26,Failed
T06167,214,628,Bill Payment,64478.29,2025-06-24,Failed
T06168,259,393,Transfer,479726.82,2025-06-24,Failed
T06169,424,139,Transfer,2725817.84,2025-01-11,Pending
T06170,462,636,Withdrawal,279000.41,2024-01-29,Completed
T06171,235,240,Transfer,2495036.67,2024-03-27,Completed
T06172,399,584,Bill Payment,99333.29,2024-10-22,Pending
T06173,204,624,Deposit,1244959.32,2025-01-20,Pending
T06174,7,573,Bill Payment,12597.73,2023-09-22,Failed
T06175,441,559,Deposit,1298245.48,2023-02-21,Pending
T06176,428,412,Withdrawal,4396854.41,2024-08-21,Completed
T06177,262,486,Transfer,738391.69,2024-01-26,Completed
T06178,290,460,Bill Payment,40963.11,2024-04-25,Failed
T06179,419,441,Transfer,2934523.16,2024-07-06,Completed
T06180,327,668,Transfer,2548797.54,2023-11-12,Completed
T06181,191,318,Withdrawal,3977218.05,2023-06-03,Pending
T06182,143,503,Transfer,361987.68,2024-01-19,Completed
T06183,288,326,Withdrawal,4821861.37,2022-10-21,Failed
T06184,93,199,Bill Payment,66081.57,2022-10-05,Pending
T06185,195,415,Deposit,25959.09,2024-12-25,Pending
T06186,375,502,Bill Payment,19725.28,2023-05-04,Completed
T06187,371,76,Bill Payment,99058.88,2024-03-22,Pending
T06188,98,64,Withdrawal,2095799.52,2023-12-24,Failed
T06189,341,680,Withdrawal,4830024.9,2024-10-02,Completed
T06190,88,342,Deposit,1181777.2,2025-01-13,Failed
T06191,51,496,Withdrawal,1050626.03,2022-10-17,Completed
T06192,367,195,Transfer,2195421.33,2025-09-07,Pending
T06193,191,318,Transfer,2539962.65,2024-11-07,Pending
T06194,261,564,Deposit,1559571.58,2024-10-15,Pending
T06195,60,442,Deposit,888140.95,2024-01-13,Failed
T06196,327,426,Withdrawal,3872559.87,2022-10-19,Pending
T06197,189,68,Deposit,1383810.53,2024-08-03,Pending
T06198,423,424,Transfer,229110.91,2024-01-03,Failed
T06199,74,74,Bill Payment,63024.51,2025-04-19,Failed
T06200,463,571,Transfer,269940.35,2023-09-29,Failed
T06201,234,245,Withdrawal,4319526.05,2022-10-16,Failed
T06202,232,356,Deposit,536335.09,2025-02-02,Pending
T06203,220,198,Transfer,111599.69,2024-05-07,Completed
T06204,128,572,Transfer,1526896.01,2023-07-24,Pending
T06205,65,355,Deposit,1457975.05,2024-07-05,Completed
T06206,322,329,Bill Payment,26131.15,2025-02-21,Failed
T06207,245,635,Bill Payment,66940.78,2024-08-14,Completed
T06208,294,617,Deposit,1843690.09,2024-06-09,Completed
T06209,186,663,Bill Payment,82143.69,2023-10-28,Completed
T06210,397,52,Transfer,34418.09,2023-06-15,Completed
T06211,201,13,Transfer,957140.19,2025-07-04,Pending
T06212,71,121,Transfer,2954143.77,2024-06-01,Completed
T06213,333,619,Withdrawal,891877.14,2024-05-14,Failed
T06214,226,25,Withdrawal,2943243.19,2023-09-12,Pending
T06215,289,165,Deposit,477475.53,2023-11-17,Pending
T06216,360,558,Bill Payment,68480.82,2023-02-05,Pending
T06217,65,644,Deposit,1320312.91,2024-07-21,Failed
T06218,498,554,Deposit,303527.75,2025-06-02,Pending
T06219,131,162,Transfer,272083.8,2023-10-12,Pending
T06220,288,290,Bill Payment,70958.47,2024-12-15,Completed
T06221,280,209,Withdrawal,1713386.44,2025-05-14,Pending
T06222,358,136,Withdrawal,278413.36,2025-09-16,Completed
T06223,194,620,Bill Payment,30068.11,2025-09-02,Completed
T06224,342,516,Deposit,1524293.18,2023-12-01,Pending
T06225,425,500,Deposit,1011425.46,2023-12-21,Failed
T06226,128,572,Bill Payment,99240.78,2025-07-08,Completed
T06227,357,611,Withdrawal,206090.33,2025-01-08,Failed
T06228,71,121,Deposit,1081932.36,2023-11-26,Failed
T06229,273,645,Transfer,2597025.33,2024-07-07,Completed
T06230,127,95,Withdrawal,3404066.55,2023-07-24,Completed
T06231,157,400,Bill Payment,10115.97,2023-01-19,Pending
T06232,388,551,Transfer,1660857.72,2023-07-15,Failed
T06233,343,49,Transfer,489446.62,2023-05-05,Pending
T06234,356,247,Withdrawal,3291039.83,2023-12-28,Completed
T06235,301,609,Bill Payment,3331.62,2023-03-25,Pending
T06236,227,689,Withdrawal,734553.54,2025-06-20,Pending
T06237,240,232,Bill Payment,67844.24,2024-09-11,Pending
T06238,90,489,Transfer,1090393.72,2025-05-21,Pending
T06239,47,304,Bill Payment,72668.31,2024-09-07,Completed
T06240,237,545,Withdrawal,4592750.84,2023-12-01,Completed
T06241,331,82,Bill Payment,75096.43,2025-09-27,Pending
T06242,157,400,Deposit,1645837.1,2025-05-29,Failed
T06243,28,348,Withdrawal,2883318.86,2024-11-07,Pending
T06244,381,498,Bill Payment,99780.44,2023-07-23,Completed
T06245,269,418,Withdrawal,1241737.69,2024-02-15,Failed
T06246,357,591,Bill Payment,92292.62,2022-11-04,Pending
T06247,139,238,Deposit,276166.86,2023-05-29,Pending
T06248,371,76,Transfer,49823.42,2022-12-21,Pending
T06249,381,498,Bill Payment,693.17,2025-01-13,Pending
T06250,239,530,Bill Payment,4937.03,2022-11-08,Completed
T06251,188,403,Withdrawal,208608.25,2023-07-20,Pending
T06252,234,245,Bill Payment,82940.58,2023-03-12,Pending
T06253,14,46,Withdrawal,3654939.24,2023-12-17,Failed
T06254,178,90,Bill Payment,26671.59,2023-11-27,Completed
T06255,277,639,Deposit,22392.51,2023-04-17,Completed
T06256,267,601,Deposit,1184934.2,2024-08-16,Completed
T06257,341,61,Withdrawal,3195833.6,2022-10-17,Completed
T06258,99,374,Withdrawal,117504.1,2023-10-01,Pending
T06259,28,348,Withdrawal,3443109.26,2023-02-22,Pending
T06260,388,380,Bill Payment,69641.77,2023-05-27,Pending
T06261,422,237,Deposit,1149168.97,2022-10-27,Completed
T06262,265,402,Deposit,99553.21,2024-11-09,Failed
T06263,198,547,Bill Payment,4395.49,2023-09-07,Pending
T06264,35,358,Bill Payment,93451.03,2024-03-19,Failed
T06265,183,330,Transfer,2434055.1,2024-07-18,Failed
T06266,361,605,Withdrawal,220179.89,2024-02-01,Pending
T06267,463,571,Transfer,2080610.63,2024-11-17,Pending
T06268,481,231,Deposit,249149.27,2024-05-03,Completed
T06269,282,646,Deposit,1436873.34,2024-09-24,Failed
T06270,383,399,Transfer,1887936.83,2025-09-21,Failed
T06271,186,217,Transfer,2659001.92,2022-11-23,Pending
T06272,3,339,Bill Payment,98037.06,2024-03-01,Completed
T06273,344,172,Transfer,448649.47,2023-02-06,Pending
T06274,1,632,Bill Payment,5328.06,2023-05-19,Failed
T06275,269,418,Bill Payment,1305.95,2022-12-31,Pending
T06276,73,106,Bill Payment,84051.61,2023-11-22,Pending
T06277,407,555,Bill Payment,3145.29,2024-06-05,Completed
T06278,47,304,Bill Payment,86382.91,2023-01-23,Completed
T06279,96,432,Bill Payment,1701.94,2025-01-25,Completed
T06280,341,362,Deposit,732261.97,2024-10-04,Pending
T06281,251,28,Deposit,749230.42,2023-07-14,Completed
T06282,420,698,Deposit,136169.17,2023-07-30,Completed
T06283,394,696,Deposit,846609.31,2023-10-28,Completed
T06284,89,324,Bill Payment,5491.46,2024-05-19,Failed
T06285,243,451,Deposit,747152.65,2022-10-24,Completed
T06286,207,262,Transfer,225622.41,2023-04-12,Completed
T06287,361,605,Transfer,923118.43,2023-10-26,Failed
T06288,270,272,Deposit,1419455.55,2024-05-24,Pending
T06289,173,375,Withdrawal,486272.03,2024-08-23,Pending
T06290,43,479,Deposit,638976.15,2023-10-23,Pending
T06291,295,127,Deposit,1517063.3,2022-11-26,Failed
T06292,416,653,Bill Payment,43529.25,2023-08-10,Failed
T06293,457,308,Bill Payment,58115.57,2024-09-19,Pending
T06294,3,339,Bill Payment,88528.95,2023-02-27,Failed
T06295,121,241,Withdrawal,4405652.87,2024-12-22,Failed
T06296,347,622,Bill Payment,26457.93,2025-08-04,Failed
T06297,7,573,Bill Payment,39659.21,2023-08-24,Completed
T06298,264,384,Bill Payment,5012.69,2024-10-08,Completed
T06299,459,249,Bill Payment,84771.74,2024-05-31,Failed
T06300,168,91,Transfer,733459.78,2025-08-28,Completed
T06301,246,658,Deposit,1127542.07,2024-02-01,Completed
T06302,98,27,Transfer,1297743.71,2024-02-18,Completed
T06303,259,223,Withdrawal,4251694.01,2023-06-08,Completed
T06304,333,619,Bill Payment,21348.87,2025-06-08,Failed
T06305,223,137,Withdrawal,2828046.53,2022-12-09,Pending
T06306,25,297,Transfer,120234.42,2025-02-04,Failed
T06307,223,137,Transfer,720599.17,2024-12-22,Completed
T06308,473,405,Bill Payment,37668.6,2023-04-12,Failed
T06309,414,669,Withdrawal,1292178.23,2023-11-02,Pending
T06310,108,485,Withdrawal,3110125.37,2024-10-21,Failed
T06311,476,164,Withdrawal,3604929.33,2025-06-22,Pending
T06312,327,668,Withdrawal,234623.74,2024-01-12,Completed
T06313,63,187,Deposit,1150675.68,2023-08-09,Pending
T06314,305,1,Deposit,846848.03,2024-04-16,Completed
T06315,141,234,Withdrawal,2581812.2,2022-12-24,Pending
T06316,355,142,Withdrawal,4807675.26,2025-08-05,Pending
T06317,196,676,Deposit,1209497.59,2023-09-08,Failed
T06318,266,153,Deposit,1599491,2023-03-29,Pending
T06319,132,340,Transfer,2586122.07,2023-10-06,Pending
T06320,426,276,Transfer,380949.77,2025-06-14,Pending
T06321,451,59,Bill Payment,32428.38,2024-08-09,Failed
T06322,204,624,Deposit,403878.15,2024-02-21,Completed
T06323,206,128,Deposit,8058.46,2022-10-28,Pending
T06324,287,292,Withdrawal,1068007,2023-06-21,Completed
T06325,16,189,Bill Payment,99290.23,2023-12-07,Failed
T06326,174,155,Withdrawal,2464322.91,2025-03-31,Pending
T06327,43,479,Withdrawal,1019556.41,2023-04-08,Completed
T06328,162,425,Deposit,1909905.78,2024-06-10,Pending
T06329,416,306,Bill Payment,2924.89,2023-10-17,Pending
T06330,400,4,Withdrawal,2792999.95,2022-10-18,Completed
T06331,493,244,Bill Payment,79777.29,2022-12-09,Pending
T06332,39,630,Transfer,508812.42,2025-03-25,Failed
T06333,115,312,Withdrawal,3151242.31,2025-09-12,Completed
T06334,83,39,Bill Payment,79129.43,2024-10-12,Pending
T06335,242,55,Withdrawal,4489136.48,2025-09-08,Pending
T06336,475,19,Bill Payment,47376.96,2025-04-18,Pending
T06337,119,519,Withdrawal,2140710.14,2023-06-02,Pending
T06338,355,142,Transfer,1707739.38,2024-05-03,Completed
T06339,419,441,Withdrawal,69953.21,2023-02-21,Completed
T06340,429,251,Bill Payment,19171.94,2023-10-26,Failed
T06341,154,679,Transfer,1903061.08,2023-06-06,Pending
T06342,75,269,Bill Payment,72919.96,2024-11-19,Pending
T06343,477,588,Bill Payment,26799.85,2023-02-23,Failed
T06344,381,498,Withdrawal,523331.47,2025-09-04,Completed
T06345,273,602,Bill Payment,74881.3,2025-05-23,Failed
T06346,3,285,Deposit,515746.08,2024-03-13,Failed
T06347,119,519,Bill Payment,3534.73,2025-06-02,Failed
T06348,462,636,Transfer,2441695.87,2023-01-06,Completed
T06349,173,289,Withdrawal,715469.34,2023-01-05,Pending
T06350,198,447,Transfer,649826.49,2024-04-09,Completed
T06351,133,228,Transfer,2679618.29,2025-07-02,Completed
T06352,243,134,Deposit,314318.48,2023-06-01,Failed
T06353,59,600,Deposit,1321235.52,2025-09-28,Completed
T06354,135,338,Transfer,1687373.45,2025-01-15,Pending
T06355,141,234,Transfer,49342.77,2023-03-20,Failed
T06356,265,75,Withdrawal,3425594.93,2023-04-18,Pending
T06357,153,168,Withdrawal,4548185.74,2024-10-31,Failed
T06358,433,544,Transfer,2817170.96,2023-10-01,Pending
T06359,465,177,Withdrawal,1705698.75,2024-02-09,Failed
T06360,325,473,Bill Payment,6514.98,2025-02-18,Failed
T06361,492,514,Withdrawal,4545058.16,2025-07-02,Completed
T06362,276,210,Bill Payment,52633.37,2024-03-27,Failed
T06363,479,665,Bill Payment,5875.08,2024-08-16,Failed
T06364,267,560,Transfer,202643.92,2023-07-31,Failed
T06365,429,51,Bill Payment,69783.09,2022-11-07,Failed
T06366,462,205,Transfer,1726815.88,2025-09-09,Pending
T06367,29,411,Transfer,1402882.12,2024-05-13,Failed
T06368,445,614,Transfer,1174549.29,2024-04-13,Failed
T06369,164,333,Bill Payment,68701.18,2023-05-02,Failed
T06370,426,276,Bill Payment,19360.5,2023-10-29,Failed
T06371,407,555,Withdrawal,4855355.01,2022-12-05,Failed
T06372,472,456,Withdrawal,1007451.73,2024-10-27,Completed
T06373,397,52,Deposit,1148073.22,2024-08-14,Completed
T06374,105,428,Deposit,768690.07,2025-02-19,Completed
T06375,56,8,Deposit,837679.98,2024-01-05,Pending
T06376,7,327,Bill Payment,68469.94,2025-01-25,Pending
T06377,3,285,Transfer,1498037.09,2025-09-21,Failed
T06378,69,409,Transfer,983670.92,2024-11-04,Pending
T06379,58,506,Transfer,300078.38,2023-07-26,Completed
T06380,208,261,Bill Payment,43152.24,2025-03-03,Completed
T06381,56,8,Deposit,773136.44,2023-07-21,Pending
T06382,135,346,Bill Payment,80854.83,2025-01-26,Completed
T06383,233,299,Deposit,715147.92,2024-03-28,Pending
T06384,400,392,Transfer,766434.31,2024-02-19,Completed
T06385,284,158,Withdrawal,4458978.79,2024-10-01,Pending
T06386,478,267,Deposit,1539795.54,2023-12-06,Failed
T06387,330,627,Bill Payment,93302.04,2025-04-22,Completed
T06388,425,148,Withdrawal,1008753.02,2025-02-12,Pending
T06389,477,548,Bill Payment,1797.16,2023-06-11,Completed
T06390,288,326,Bill Payment,86739.57,2023-01-19,Failed
T06391,59,66,Bill Payment,2086,2025-01-07,Completed
T06392,256,419,Withdrawal,228863.76,2023-06-02,Failed
T06393,416,306,Transfer,462071.8,2024-09-02,Completed
T06394,489,525,Bill Payment,6170.24,2024-01-07,Completed
T06395,70,341,Deposit,1081344.41,2023-11-18,Failed
T06396,477,548,Withdrawal,152953.59,2025-01-23,Failed
T06397,3,285,Deposit,425576.04,2024-04-27,Failed
T06398,348,593,Deposit,1167971.65,2024-09-09,Pending
T06399,123,654,Deposit,1647433.16,2022-10-06,Pending
T06400,357,611,Bill Payment,86813.86,2025-06-22,Failed
T06401,395,499,Withdrawal,4203657.49,2024-11-28,Pending
T06402,491,157,Transfer,328992.87,2024-05-15,Pending
T06403,383,399,Transfer,1580116.98,2023-07-20,Pending
T06404,288,326,Deposit,928345.37,2022-11-03,Pending
T06405,417,387,Bill Payment,29985.6,2025-05-24,Failed
T06406,168,15,Transfer,1495046.95,2024-04-22,Failed
T06407,68,229,Transfer,2030653.33,2025-05-25,Pending
T06408,429,599,Deposit,281141.47,2023-10-10,Pending
T06409,216,2,Withdrawal,3586418.08,2024-02-15,Pending
T06410,361,277,Withdrawal,3253717.39,2023-01-11,Completed
T06411,124,239,Deposit,707871.58,2025-07-23,Failed
T06412,170,615,Withdrawal,1661285.6,2025-01-19,Pending
T06413,29,626,Deposit,937553.34,2024-05-28,Pending
T06414,284,158,Deposit,455101.66,2023-07-26,Failed
T06415,243,451,Bill Payment,47169.38,2024-12-27,Failed
T06416,388,448,Bill Payment,36321.16,2025-08-31,Pending
T06417,297,117,Transfer,200547.72,2024-11-15,Pending
T06418,344,274,Withdrawal,1008131.48,2025-02-07,Failed
T06419,422,535,Withdrawal,4195656.21,2023-06-01,Pending
T06420,223,657,Bill Payment,69663.5,2025-05-14,Pending
T06421,470,109,Bill Payment,16001.43,2023-12-18,Failed
T06422,33,226,Withdrawal,4855399.15,2024-02-18,Pending
T06423,489,32,Transfer,2167853.43,2024-07-02,Pending
T06424,204,638,Transfer,497656.18,2025-06-26,Pending
T06425,387,493,Transfer,2784311.33,2024-02-17,Completed
T06426,115,102,Bill Payment,19327.73,2023-03-25,Completed
T06427,102,394,Bill Payment,18261.15,2023-03-03,Failed
T06428,121,219,Deposit,743375.17,2024-12-25,Failed
T06429,387,93,Bill Payment,54134.15,2025-07-24,Completed
T06430,216,302,Withdrawal,4431883.58,2023-01-16,Pending
T06431,340,349,Transfer,1243251.22,2022-12-12,Failed
T06432,259,608,Deposit,1867161.6,2023-04-24,Completed
